Psychedelic Sunset	Gran Madre in Turin	null	45.064754	7.696899	16	08/03/12 22.56.29
a|ndre|a	Torino	null	45.070625	7.684335	16	09/03/12 22.00.33
a|ndre|a	Torino	null	45.07226	7.68632	16	10/03/12 11.40.35
a|ndre|a	Torino	null	45.07187	7.68573	16	10/03/12 11.32.52
a|ndre|a	Torino	null	45.067173	7.681953	16	09/03/12 21.32.55
a|ndre|a	Torino	null	45.068974	7.69295	16	10/03/12 14.25.48
a|ndre|a	Torino	null	45.068974	7.69295	16	09/03/12 22.17.36
a|ndre|a	Torino	null	45.068974	7.69295	16	10/03/12 14.40.45
a|ndre|a	Torino	null	45.075058	7.684818	16	10/03/12 12.26.39
a|ndre|a	Torino	null	45.068974	7.69295	16	09/03/12 22.13.21
a|ndre|a	Torino	null	45.0712	7.68558	16	09/03/12 21.51.02
a|ndre|a	Torino	null	45.068974	7.69295	16	10/03/12 14.33.31
a|ndre|a	Torino	null	45.068974	7.69295	16	10/03/12 14.38.45
a|ndre|a	Torino	null	45.064087	7.696856	16	09/03/12 22.39.15
cibandrea	the dog sitter...	Rivoli	45.06983	7.51	16	11/03/12 17.45.09
Mau1962	Sguardi in sequenza...	Sullo sfondo la Mole Antonelliana	45.06263	7.698787	16	07/03/12 10.05.53
cinema bianchini	03-11	Foggy sunset	45.05255	7.714399	16	11/03/12 19.06.48
robinomarta	Sunset in Villanova 2	null	44.978535	7.961997	16	12/03/12 18.37.48
robinomarta	Sunset in Villanova 1	null	44.978535	7.961997	16	12/03/12 18.37.55
Sammy9578		null	45.067833	7.682667	16	11/03/12 16.42.21
Sammy9578		null	45.067665	7.682667	16	11/03/12 16.42.41
Sammy9578		null	45.068	7.684333	16	11/03/12 16.38.45
Sammy9578		null	45.076332	7.632333	16	12/03/12 18.20.06
Sammy9578		null	45.065	7.6945	16	11/03/12 16.13.22
Sammy9578		null	45.068	7.6845	16	11/03/12 16.38.33
Sammy9578		null	45.065166	7.6945	16	11/03/12 16.13.15
Sammy9578		null	45.066833	7.6835	16	11/03/12 15.12.54
Sammy9578		null	45.065	7.694833	16	11/03/12 16.13.03
Sammy9578		null	45.069168	7.692833	16	11/03/12 15.47.03
Sammy9578		null	45.066166	7.693167	16	11/03/12 16.17.16
Sammy9578		null	45.086166	7.677333	16	08/03/12 20.54.32
Sammy9578		null	45.032333	7.655167	16	10/03/12 13.22.59
Sammy9578		null	45.032166	7.655333	16	10/03/12 13.21.56
Sammy9578		null	45.032166	7.655333	16	10/03/12 13.20.38
?? ?????? ??	First test with Caffenol	Bessa R3M  Voigtlander Nokton 40/1.4 Fomapan 400 Caffenol C-L  (many thanks, Reinhold <a href="http://caffenol.blogspot.com/" rel="nofollow">caffenol.blogspot.com/</a>) Semi-stand developement  Rollei Filmscan	45.048405	7.685301	16	12/03/12 13.40.01
*pippicalzelunghe iscariota*	AltalenA	Giusto per postare una foto ogni tanto, sennò che lo paghiamo a fare il PRO?	45.068966	7.71767	16	11/03/12 18.13.47
stephane333	Torino 2.2012 071	null	45.067047	7.681948	16	08/03/12 15.25.27
stephane333	Torino 2.2012 074	null	45.070683	7.681873	16	08/03/12 15.32.10
stephane333	Torino 2.2012 072	null	45.06627	7.679041	16	08/03/12 15.28.26
stephane333	Torino 2.2012 076	null	45.073467	7.685317	16	08/03/12 15.38.11
stephane333	Torino 2.2012 070	null	45.066963	7.682227	16	08/03/12 15.24.34
V.Clori	Torino Italy	null	45.072063	7.68543	16	11/03/12 10.45.14
V.Clori	Palazzo Reale, Torino Italy	null	45.072815	7.685912	16	11/03/12 10.40.40
V.Clori	Palazzo Reale, Torino Italy	null	45.072666	7.685837	16	11/03/12 10.40.50
V.Clori	Palazzo Madama, Torino Italy	null	45.07102	7.685666	16	11/03/12 10.50.41
V.Clori	Palazzo Madama, Torino Italy	null	45.07103	7.685537	16	11/03/12 10.57.09
alphab19	tregua?	null	45.067387	7.682393	16	10/03/12 16.45.14
alphab19		null	45.044144	7.671557	16	11/03/12 16.45.47
Axell [www.axellweb.com]	Ecco un bel tramonto :) tié!	null	45.06437	7.684248	16	12/03/12 18.44.45
Nicola Roggero	My son in action © Nicola Roggero	Sole sul tetto dei palazzi in costruzione, sole che batte sul campo di pallone e terra e polvere che tira vento e poi magari piove. Nino cammina che sembra un uomo, con le scarpette di gomma dura, dodici anni e il cuore pieno di paura. Ma Nino non aver paura a sbagliare un calcio di rigore, non è mica da questi particolari che si giudica un giocatore, un giocatore lo vedi dal coraggio, dall'altruismo e dalla fantasia. E chissà quanti ne hai visti e quanti ne vedrai di giocatori che non hanno vinto mai ed hanno appeso le scarpe a qualche tipo di muro e adesso ridono dentro a un bar, e sono innamorati da dieci anni con una donna che non hanno amato mai. Chissà quanti ne hai veduti, chissà quanti ne vedrai. Nino capì fin dal primo momento, l'allenatore sembrava contento e allora mise il cuore dentro alle scarpe e corse più veloce del vento. Prese un pallone che sembrava stregato, accanto al piede rimaneva incollato, entrò nell'area, tirò senza guardare ed il portiere lo fece passare. Ma Nino non aver paura di sbagliare un calcio di rigore, non è mica da questi particolari che si giudica un giocatore, un giocatore lo vedi dal coraggio, dall'altruismo e dalla fantasia. Il ragazzo si farà, anche se ha le spalle strette, questo altro anno giocherà con la maglia numero sette.  Francesco De Gregori La leva calcistica della classe '68  © Nicola Roggero - all rights reserved Please don't use this image on websites, blogs or other media without my explicit permission. 	45.13732	7.765392	16	11/03/12 16.54.23
davep.ictures	...transenne nel Po...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.062756	7.695397	16	12/03/12 16.06.18
davep.ictures	...take a tramvaj...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.070618	7.686728	16	12/03/12 16.08.40
Matt Z #38	Detail Book of the Dead	null	45.06826	7.683799	16	06/03/12 11.53.15
Matt Z #38	Detail Book of the Dead	null	45.06826	7.683799	16	06/03/12 11.52.44
Matt Z #38	Sarcophagus	null	45.06826	7.683799	16	06/03/12 12.16.02
Matt Z #38	Statue of a couple	null	45.06826	7.683799	16	06/03/12 12.02.02
Matt Z #38	Sphinx	With the row of statues behind it	45.06826	7.683799	16	06/03/12 12.20.58
Matt Z #38	Sekhmet and others	null	45.06826	7.683799	16	06/03/12 12.19.11
Matt Z #38	One big foot	null	45.06826	7.683799	16	06/03/12 12.06.22
Matt Z #38	Book of the Dead	A shot of the very large Book of the Dead sample	45.06826	7.683799	16	06/03/12 11.53.54
Matt Z #38	Baboon guarding the stairway	null	45.06826	7.683799	16	06/03/12 12.14.36
Matt Z #38	Sekhmet	null	45.06826	7.683799	16	06/03/12 12.18.42
Matt Z #38	Egyptian flip flops	Very stylish	45.06826	7.683799	16	06/03/12 11.58.56
Matt Z #38	Cat mummies	null	45.06826	7.683799	16	06/03/12 12.10.18
Matt Z #38	Sekhmet	null	45.06826	7.683799	16	06/03/12 12.16.20
Matt Z #38	Detail Book of the Dead	null	45.06826	7.683799	16	06/03/12 11.53.02
Matt Z #38	Inscription detail on a sarcophagus	...it is actually an entertaining tale...What?   You can't read hieroglyphics	45.06826	7.683799	16	06/03/12 12.16.41
Matt Z #38	Mummy	Now, THIS is the mummy that is in the movies	45.06826	7.683799	16	06/03/12 11.57.13
Matt Z #38	Mummy factory	Stock is piling up	45.06826	7.683799	16	06/03/12 11.55.42
Matt Z #38	Detail Book of the Dead	null	45.06826	7.683799	16	06/03/12 11.52.34
Matt Z #38	School Group	Apparently it was school tour day on a rainy Tuesday afternoon.  The place was filled to the brim with school groups of all agess	45.06826	7.683799	16	06/03/12 12.32.07
Matt Z #38	Pharoh	null	45.06826	7.683799	16	06/03/12 12.17.40
Matt Z #38	Reflected Pharoh	null	45.06826	7.683799	16	06/03/12 12.20.11
Matt Z #38	Pharoh	null	45.06826	7.683799	16	06/03/12 12.17.22
davep.ictures	...cabina...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.067177	7.696448	16	12/03/12 10.16.19
davep.ictures	...PalazzI NuovI...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.068893	7.694667	16	12/03/12 10.15.37
davep.ictures	...Bike sharing...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.07001	7.693605	16	12/03/12 10.15.02
davep.ictures	...satira...	<a href="http://www.fluidr.com/photos/davep_ictures" rel="nofollow">www.fluidr.com/photos/davep_ictures</a>  <a href="https://twitter.com/davepictures79" rel="nofollow">twitter.com/davepictures79</a>  <a href="https://www.facebook.com/davide.posenato.3" rel="nofollow">www.facebook.com/davide.posenato.3</a>  <a href="http://www.saiphawebradio.com/interviste/arte/549-davide-posenato.html" rel="nofollow">www.saiphawebradio.com/interviste/arte/549-davide-posenat...</a>	45.07128	7.684979	16	12/03/12 10.15.53
Fabio C Photos	MY SWEET BABY  1 #iphonesia 2#instagood 3#photooftheday 4#iphoneonly 5#love 6#tweetgram 7#igers 8#jj 9#instamood 10#instagramhub 11#cute 12#picoftheday 13#bestoftheday 14#beautiful 15#instagramers 16#igdaily 17#instadaily 18#webstagram 19#10likes 20#fashi	null	45.089684	7.70891	16	12/03/12 3.27.24
Fabio C Photos	My BEAUTIFUL LITTLE MAN ;) #popular #ignation #all_shots #igdaily #ig #igers #instahub #instamood #instagroove #instaphotos #instagramers #iphonesia #iphonography #editoftheday #photooftheday #bestoftheday #instagood #20likes #30likes #10likes #child #bab	null	45.08981	7.714847	16	12/03/12 1.05.17
www.tramditorino.it	201 e il Re	Il tram 201 &quot;bolognese&quot; ripreso in largo Vittorio Emanuele II, di fronte al monumento del primo re d'Italia.	45.06537	7.671428	16	11/03/12 21.08.53
www.tramditorino.it	Una "Bolognese" in comune	Il tram 201 &quot;bolognese&quot; ripreso di fronte al municipio.	45.07312	7.681213	16	11/03/12 21.08.55
www.tramditorino.it	201 e 312 a Sassi	Il tram 201 &quot;bolognese&quot; e la 312 romana fermi al capolinea di Sassi.	45.081127	7.730437	16	11/03/12 21.08.56
LorelayGilmore	Una passeggiata di domenica pomeriggio	null	45.06245	7.69471	16	11/03/12 11.41.10
Giorgio Violino		null	45.070168	7.665166	16	11/03/12 14.12.05
stephane333	Torino 2.2012 058	null	45.035454	7.659868	16	08/03/12 11.01.36
stephane333	Torino 2.2012 057	null	45.035175	7.659836	16	08/03/12 10.54.20
stephane333	Torino 2.2012 060	null	45.035362	7.659847	16	08/03/12 11.10.31
stephane333	Torino 2.2012 061	The Art Museum in the Lingotto, architect Renzo Piano. Small but beautiful! La Pinacothèque des époux Agnelli.	45.035564	7.659444	16	08/03/12 11.11.37
stephane333	Torino 2.2012 051	null	45.07546	7.518939	16	07/03/12 14.59.44
stephane333	Torino 2.2012 059	null	45.035343	7.659814	16	08/03/12 11.04.12
stephane333	Torino 2.2012 062	null	45.059196	7.677657	16	08/03/12 11.11.51
stephane333	Torino 2.2012 016	Turin: la Galleria d'Arte Moderna GAM. Chouette musée!	45.065125	7.6699	16	06/03/12 11.41.10
stephane333	Torino 2.2012 012	null	45.06503	7.670028	16	06/03/12 11.37.23
Alex Toshi Massari	Si presenta molto interessante	null	45.07295	7.681678	16	11/03/12 14.53.14
Smash24_	Luna	null	45.019623	7.621797	16	10/03/12 22.57.34
diegofornero (destino2003)	unconditional love - I	Villa Genero Torino  March 2012  *news: I'm starting a benefit photography project, called &quot;unconditional love&quot; of people portraited with their dogs (&amp; cats). I'll make a photoblog, an expo and maybe something printed, to help a dog pound close to Turin. If you would like to be portraited, you're welcome. Feel free to contact me. Thanks all!  *news: sto per intraprendere un progetto fotografico di beneficenza, chiamato &quot;unconditional love&quot;, per raffigurare persone ritratte coi propri cani (o gatti), da cui trarre un photoblog, un'esposizione e, magari, qualcosa di stampato, il tutto a favore di un canile vicino a Torino. Se vi facesse piacere essere ritratti, contattatemi. Grazie a tutti.  <b><a href="http://www.flickr.com/photos/destino2003/collections/72157625285628401/"> THIS IS MY CITY - SHOTS OF TURIN</a>  <a href="http://www.flickr.com/photos/destino2003/sets/72157621081889232/">  VIEW MY TORINO STREET ART &amp; GRAFFITI REPORTAGE</a>  <a href="http://www.flickr.com/photos/destino2003/sets/72157622603378250/">VIEW MY FAV SHOTS</a>  <a href="http://www.flickr.com/photos/destino2003/sets/72157623116288813/">VIEW MY MOST INTERESTING</a>  [] <a href="http://flickrhivemind.net/User/destino2003/Interesting" rel="nofollow">destino's FHM</a> <a href="http://ihardlyknowher.com/destino2003/big" rel="nofollow">IHKH</a> <a href="https://plus.google.com/u/0/110851499638124159012/" rel="nofollow">GOOGLE PLUS</a> <a href="https://www.facebook.com/diegofornerofotografia" rel="nofollow">LIKE ME ON FB</a> []</b>  	45.057068	7.711013	16	10/03/12 16.48.03
Mascava	linea 4_2	vicino a fermata 247 &quot;bertola&quot;	45.06954	7.682061	16	11/03/12 17.30.24
Mascava	linea 4	vicino a fermata 200 &quot;porta palazzo sud&quot;	45.076057	7.683241	16	11/03/12 16.40.40
Mascava	linea 4_1	vicino a fermata 242 &quot;corte d'appello&quot;	45.073082	7.681363	16	11/03/12 16.52.26
Alex Toshi Massari	Ciò che rimane della cena	null	45.05637	7.651663	16	10/03/12 23.17.11
Mandef	Sagome	null	45.0602	7.656661	16	10/03/12 15.04.19
Fabio C Photos	#popular #ignation #photos #photo #iphone #all_shots #jj #igdaily #ig #igers #instahub #instamood #instagroove #instaphotos #instagramers #iphoneonly #iphonesia #iphonography #editoftheday #photooftheday #bestoftheday #picoftheday #the_italian_lensman #in	null	45.089684	7.70891	16	10/03/12 16.56.58
Alex Toshi Massari	Inside	null	45.069103	7.693102	16	10/03/12 16.15.55
Mau1962	Gran Madre (Torino)	null	45.062634	7.698733	16	07/03/12 11.59.32
Mau1962	Gran Madre (Torino)	--------------------------- <a href="http://www.cameralenscompare.com/photoAwardsCounterDetails.aspx?PhotoId=6969470573&amp;user=mau1962" rel="nofollow">View awards count</a>	45.06266	7.698701	16	07/03/12 14.40.06
Fabio C Photos	#popular #ignation #photos #photo #iphone #all_shots #jj #igdaily #ig #igers #instahub #instamood #instagroove #instaphotos #instagramers #iphoneonly #iphonesia #iphonography #editoftheday #photooftheday #bestoftheday #picoftheday #the_italian_lensman #in	null	45.089684	7.70891	16	10/03/12 7.48.36
Fabio C Photos	NIGHT BW STREET #popular #ignation #photos #photo #iphone #all_shots #jj #igdaily #ig #igers #instahub #instamood #instagroove #instaphotos #instagramers #iphoneonly #iphonesia #iphonography #editoftheday #photooftheday #bestoftheday #picoftheday #the_ita	null	45.08829	7.708051	16	10/03/12 7.29.43
buttim	Puzzling girl	null	45.063625	7.674836	16	10/03/12 0.34.18
Alex Toshi Massari	#q4t	null	45.068054	7.682473	16	09/03/12 23.09.16
Alessandro Di Noia	Helado!	null	45.040695	7.670515	16	09/03/12 19.55.45
Alex Toshi Massari	Vediamo chi indovina chi è lo chef	null	45.067528	7.677226	16	09/03/12 19.20.11
Alex Toshi Massari	Si parte #q4t	null	45.06746	7.677061	16	09/03/12 17.17.25
*Wondering*Alice*	Lo-fi trees in Vanchiglia	null	45.07183	7.702703	16	09/03/12 16.59.03
cecchettigiacomo	_MG_0326	null	45.072315	7.691266	16	08/03/12 14.11.22
Alex Toshi Massari	#Q4T Celebrities	null	45.06496	7.684102	16	09/03/12 15.31.56
Irene Dorigotti		null	45.03156	7.731285	16	08/03/12 18.15.50
Irene Dorigotti		null	45.07352	7.66571	16	08/03/12 17.09.59
Thinkmobi	Il Cielo Sopra Torino #igerstorino #torino	null	45.076904	7.66949	16	09/03/12 13.31.28
Alex Toshi Massari	Welcome	null	45.06496	7.684102	16	09/03/12 13.17.42
Fabio C Photos	RAINY EPIC DAY #rainy #rain #drops #droplets #cars #sky #clouds  #popular #ignation #photos #photo #iphone #all_shots #jj #igdaily #ig #igers #instahub #instamood #instagroove #instaphotos #instagramers #iphoneonly #iphonesia #iphonography #editoftheday #	null	45.056602	7.6808	16	09/03/12 12.25.41
Alex Toshi Massari	Il Welcome kit #Q4T	null	45.067528	7.677226	16	09/03/12 12.26.14
piautel	The scary side ...	null	45.00207	7.682393	16	07/03/12 7.08.35
piautel	Park at morning ...	null	45.002083	7.6822	16	07/03/12 7.09.51
rfantin	Power Rangers Samurai	null	45.034092	7.716572	16	09/03/12 7.45.34
Rawrrr...	08.03.2012	Ccccioccolata! 	45.064457	7.695944	16	08/03/12 16.48.25
Mau1962	Gran Madre (Torino)	null	45.06268	7.698701	16	07/03/12 14.03.00
Mau1962	Gran Madre (Torino)	null	45.062653	7.69869	16	07/03/12 11.32.29
gianlux78	Nike	« Alla pura memoria all'alto esempio dei mille e mille fratelli combattenti che la vita donarono per accrescere la luce della patria a propiziar col sacrificio l'avvenire il durevole bronzo la rinnovante selva dedicano gli operai di ogni opera dal loro capo giovanni agnelli adunati sotto il segno di quella parola breve che nella genesi fece la luce  fiat lux: Et facta est lux nova  maggio mcmxv - maggio mcmxxviii »    Gabriele D' Annunzio	45.030727	7.722069	16	06/03/12 14.43.17
Emre Senoglu		null	45.07276	7.678528	16	08/03/12 14.19.46
piautel	After the rain ...	null	45.000717	7.686524	16	07/03/12 6.53.41
enrico130	2012-03-06-212929	null	45.069378	7.665592	16	06/03/12 21.29.29
Amedeo C.	Lucecontra	Scansione da stampa Canon AE-1 Canon FD 50mm 1.8 1/60 Kodak 400 iso @ 800 	45.05157	7.677404	16	07/03/12 16.30.45
AsgeirFoto	Museum of Contemporary Art, Castello di Rivoli	null	45.06851	7.50828	16	07/03/12 14.32.50
AsgeirFoto	Rivoli Spring	null	45.06781	7.509192	16	07/03/12 16.14.21
AsgeirFoto	Museum of Contemporary Art, Castello di Rivoli	null	45.06837	7.507948	16	07/03/12 16.07.58
AsgeirFoto	spring beauty	null	45.06765	7.509139	16	07/03/12 16.24.09
AsgeirFoto	Museum of Contemporary Art, Castello di Rivoli	null	45.0685	7.508184	16	07/03/12 15.21.50
AsgeirFoto	Rivoli Lamp Post	null	45.070312	7.512304	16	07/03/12 16.35.07
gingerengs	Vintage, melanconica, post industriale, innovativa. #torino #lamole	null	45.073975	7.667732	16	07/03/12 2.00.00
Herbert West	Torino post olimpica (a S.)	Grazie per i vostri commenti ---------------------------------------- Thank you for your comments  Please don't use this image on websites, blogs or other media without my explicit permission. © Riccardo GABRIELE. All rights reserved. Use without permission is illegal.	45.043	7.651473	16	06/03/12 18.25.22
Tonick 011	#igers #igerstorino #igersitalia	null	45.057163	7.689006	16	06/03/12 8.44.01
rfantin	Rospi	null	45.034092	7.716572	16	05/03/12 22.02.30
rfantin	Salamandra	null	45.034092	7.716572	16	05/03/12 21.52.35
massimo ankor	massimo|ankor@rrriot-shop	<a href="http://www.facebook.com/events/342423105800992/" rel="nofollow">www.facebook.com/events/342423105800992/</a>	45.058647	7.682445	16	10/03/12 10.18.58
